id,type,category,subcategory,tags,file,class
706,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['green', 'lamps', 'medium_contrast', 'studio']",data/43a8ed9b-8e6c-424a-96cc-ca015d78fe3f.png,0
3416,"{'id': 2, 'name': 'Textures'}","{'id': 166, 'name': 'Windows', 'type': {'id': 2, 'name': 'Textures'}}",,"['facade', 'office', 'windows']",data/b032bef2-02df-458c-9112-4a282c8e3ba6.jpg,0
329,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['lamborghini', 'luxury', 's-class', 'sportcar', 's-segment', 'supercar']",data/8cb42fc9-42d6-4763-a81c-2985ec6edee2.png,2
2894,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 98, 'name': 'Home', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['decor', 'interior', 'nature', 'palm', 'plant', 'pot']",data/39810ed1-bea2-4fdc-9f65-5c05cbe77967.png,1
1530,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['bang', 'explosion', 'shot']",data/a2a2c3d4-121b-4093-9798-81cd2da95866.png,0
1782,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['automatic', 'blust', 'explosion', 'fire', 'flashes', 'gun', 'muzzle', 'shot']",data/a874f47f-d28b-4cd8-b525-de435dac7116.jpg,0
305,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['compact_car', 'c-segment', 'hatchback', 'honda', 'subcompact_car']",data/9195fd00-a2f6-455e-b5cf-cd531a8e9778.png,2
1979,"{'id': 19, 'name': 'VJ Loops'}","{'id': 117, 'name': 'Noises', 'type': {'id': 19, 'name': 'VJ Loops'}}",,"['abstract', 'glitch']",data/bb18018b-a79e-40fc-bc55-b9ba5d510905.jpg,0
2309,"{'id': 1, 'name': '3D Models'}","{'id': 131, 'name': 'Science', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 155, 'name': 'Medicine', 'category': {'id': 131, 'name': 'Science', 'type': {'id': 1, 'name': '3D Models'}}}","['emergency', 'health', 'hospital', 'lamps', 'lighting', 'medical', 'operating', 'surgery']",data/89c5d301-bbc3-48eb-bfd6-ad8d2b18e806.png,0
1296,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['beach', 'clouds', 'cloudy', 'evening', 'medium_contrast', 'natural_light', 'nature', 'outdoor', 'sea', 'skies', 'sun', 'sunset']",data/2222134a-3b04-444e-8c63-1a79245e0d01.png,0
726,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['lamp', 'medium_contrast', 'studio', 'warm']",data/6835dc2c-7a17-4974-a6c9-f469b7ca913d.png,0
350,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['compact_car', 'c-segment', 'hatchback', 'mazda']",data/6f7721dc-0370-4c61-8810-a623a83cc73d.png,2
2052,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 27, 'name': 'Men HiRes', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['body_scan', 'human', 'man', 'technology', 'vr']",data/f63b189e-caa6-4318-a6ec-6df0248b21aa.png,0
3047,"{'id': 4, 'name': 'Footages'}","{'id': 171, 'name': 'People', 'type': {'id': 4, 'name': 'Footages'}}",,"['family', 'grandparents', 'hug', 'people']",data/f6a94730-b8a0-4233-97aa-d3a5c4f84476.jpg,0
1421,"{'id': 5, 'name': 'HUD'}","{'id': 56, 'name': 'Other', 'type': {'id': 5, 'name': 'HUD'}}",,"['aircraft', 'airplane', 'data', 'digital', 'hud', 'infographics', 'interface', 'lines', 'medicine', 'scheme', 'transportation', 'шурешки']",data/89d50568-b90f-4ebb-b7f1-18e424d6e3f3.jpg,0
2796,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 70, 'name': 'Furniture', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['cafe', 'chairs', 'food_court', 'furniture', 'outdoor', 'paper', 'restaurant', 'salt', 'service', 'table']",data/2d8530e4-3f58-4953-9232-a42d8b23bfc0.png,0
2594,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 43, 'name': 'Transportation', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['auto', 'car', 'garage', 'megapolis', 'transportation', 'urban']",data/84bf2abf-dca5-4e2f-852a-a5a73011cad2.png,0
609,"{'id': 3, 'name': 'HDRI'}","{'id': 31, 'name': 'Sky', 'type': {'id': 3, 'name': 'HDRI'}}",,"['clouds', 'cloudy', 'low_contrast', 'natural_light', 'outdoor', 'overcast', 'skies', 'sun']",data/844a0449-8080-424d-bd00-2f1a1ab545f6.jpg,0
2180,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['lamp', 'softbox', 'studios']",data/4a62408b-389d-4501-a05a-aa48047bbde9.png,0
1098,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'rectangle', 'red', 'studios']",data/1e5bcf50-9f1a-4d66-9bb8-04b04e691c56.jpg,0
2984,"{'id': 1, 'name': '3D Models'}","{'id': 2, 'name': 'Electronics', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 15, 'name': 'Phones', 'category': {'id': 2, 'name': 'Electronics', 'type': {'id': 1, 'name': '3D Models'}}}","['electric', 'iphone', 'phones', 'telephone', 'vp']",data/1af6de22-af8d-4414-b865-0687e3e6e8fd.png,0
3238,"{'id': 4, 'name': 'Footages'}","{'id': 101, 'name': 'Particles', 'type': {'id': 4, 'name': 'Footages'}}",,"['dirt', 'dust', 'element', 'explosion', 'particles', 'sand']",data/009256c2-1223-473c-a118-88568f309364.jpg,0
1774,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['automatic', 'blust', 'explosion', 'fire', 'flashes', 'gun', 'muzzle', 'shot']",data/2ff031e6-825d-4e63-a7b7-05187b900432.jpg,0
750,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cold', 'lamps', 'medium_contrast', 'studio']",data/f4fa44fd-73fe-4f75-9b28-c2cd12968540.png,0
2745,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 47, 'name': 'Famous', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['cathedral', 'church', 'moscow', 'orthodoxy', 'religious', 'russia', 'uspensky']",data/5997a1a6-c1c0-4df0-8fa6-f50a8bca1d35.png,0
1370,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2016', 'gum', 'mapping', 'projection']",data/812301f1-c383-44c1-a739-3347fe588c9b.jpg,0
2244,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 168, 'name': 'Ancient', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['ancient', 'archaeology', 'egypt', 'history', 'mythological', 'sculpture', 'statue', 'tomb']",data/7c120972-ef46-49b3-bb52-aa32b29cc06c.png,0
2836,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 98, 'name': 'Home', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['bouquet', 'decor', 'flower', 'plants', 'vase']",data/d5bdcad6-e61f-4848-9280-bfadbd3af705.png,1
2058,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 35, 'name': 'Casual People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['african-american', 'afro-americans', 'body_scan', 'casual', 'conversation', 'man', 'sitting', 'standing', 'talking', 'travel_bag']",data/f3a2844e-9094-48f0-b82f-f3a897f8e212.png,0
1014,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'lamps', 'studios']",data/d921f185-7768-49b4-9ad5-0b83d66c7d42.jpg,0
1636,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['blaze', 'blust', 'burn', 'explosion', 'fire', 'flame', 'rising']",data/5e853b8d-aa54-4033-bd38-10bc3af4acc9.jpg,0
3437,"{'id': 2, 'name': 'Textures'}","{'id': 166, 'name': 'Windows', 'type': {'id': 2, 'name': 'Textures'}}",,"['facade', 'stained_glass', 'windows']",data/2da95616-6cb9-4836-84ce-b771174f5550.jpg,0
1963,"{'id': 11, 'name': 'Setups'}","{'id': 82, 'name': 'Stages', 'type': {'id': 11, 'name': 'Setups'}}",,"['2015', 'bmw', 'car', 'china', 'presentation', 'tiexi_gymnasium']",data/76643f95-17bb-4f27-9415-561c053a7be1.png,0
655,"{'id': 3, 'name': 'HDRI'}","{'id': 34, 'name': 'Other', 'type': {'id': 3, 'name': 'HDRI'}}",,"['fractal', 'medium_contrast']",data/f2e9753f-836b-4baa-a89f-809ac3565788.png,0
1130,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'round', 'studios', 'warm']",data/0a85fba4-c6aa-474d-9c8e-72a21ba8dfb4.jpg,0
2530,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 41, 'name': 'Skyscrapers', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['architecture', 'buildings', 'city', 'megapolis', 'mibc', 'moscow', 'skyline', 'skyscraper']",data/977f1ed9-4a78-4528-9a5e-2f04e448ab0f.png,0
3267,"{'id': 4, 'name': 'Footages'}","{'id': 116, 'name': 'Dust', 'type': {'id': 4, 'name': 'Footages'}}",,"['dust', 'explosion']",data/8cd5bfa5-00f6-4492-bf2a-4fd923b706ec.jpg,0
134,"{'id': 3, 'name': 'HDRI'}","{'id': 29, 'name': 'Indoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['apartaments', 'day', 'flat', 'room', 'sunlight']",data/806dccfd-24da-4bb2-842c-e0e8f20dd49d.png,0
842,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'softbox', 'studios']",data/7a923fe0-fd42-4982-8cbf-5f64ac89c652.png,0
2611,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['government', 'kremlin', 'moscow', 'red_square', 'russia', 'tower']",data/778e95ab-13d9-4186-8f44-d3628abe106a.png,0
689,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['low_contrast', 'studio', 'violet']",data/b3bd695d-6005-4377-b17b-b96aa4b58d73.png,0
2732,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 41, 'name': 'Skyscrapers', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['business_center', 'iq-quarter', 'mibc', 'moscow', 'moscow-city', 'russia', 'skyline', 'skyscraper']",data/79a7c427-80ca-4cd3-9789-3ab1474c9fe8.png,0
2129,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 27, 'name': 'Men HiRes', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['human', 'selfie', 'smartphone', 'woman', 'women']",data/afede752-275e-4a38-949e-79134cca72d2.png,0
3262,"{'id': 4, 'name': 'Footages'}","{'id': 101, 'name': 'Particles', 'type': {'id': 4, 'name': 'Footages'}}",,"['dust', 'explosion', 'particles', 'smoke']",data/13e3b84a-af58-42e7-8e8a-5580befbaafe.jpg,0
1958,"{'id': 11, 'name': 'Setups'}","{'id': 137, 'name': 'LED Facades', 'type': {'id': 11, 'name': 'Setups'}}",,"['2019', 'tokyo']",data/fea68d4b-cc3e-41a3-9b16-fb941b7d349e.jpg,0
2644,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['moscow', 'ostozhenka', 'russia', 'street']",data/db211949-467c-4e4a-97a2-e72323774a0d.png,0
1127,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'red', 'round', 'studios']",data/b8f57706-41d9-4575-adc1-127ff8d347f5.jpg,0
1629,"{'id': 4, 'name': 'Footages'}","{'id': 116, 'name': 'Dust', 'type': {'id': 4, 'name': 'Footages'}}",,"['breaking', 'burst', 'crush', 'diffusion', 'dust', 'explosion', 'falling', 'wave']",data/71bebf0e-5a82-4eab-98b5-f621d2cb7ff3.jpg,0
1879,"{'id': 4, 'name': 'Footages'}","{'id': 41, 'name': 'Other', 'type': {'id': 4, 'name': 'Footages'}}",,"['ammo', 'ammunition', 'bullet', 'cartridge', 'case', 'gun', 'military', 'shell', 'shot', 'weapon']",data/06158657-bf43-42b5-8803-9abd049b1dda.jpg,0
2413,"{'id': 19, 'name': 'VJ Loops'}","{'id': 122, 'name': 'Shapes', 'type': {'id': 19, 'name': 'VJ Loops'}}",,"['abstract', 'art', 'artist', 'lissitzky', 'primitives', 'shapes', 'suprematism']",data/f0d4606f-196b-40f2-aa82-3e8f2beae82e.jpg,0
1929,"{'id': 19, 'name': 'VJ Loops'}","{'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}",,"['multi_color', 'neon', 'trails', 'wave']",data/c3a8a538-2ed7-4dd9-be80-6217465c88dc.png,0
960,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'neutral', 'studios']",data/3f1e15e1-1815-485c-a1dc-eece9795b858.jpg,0
2274,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 170, 'name': 'Decor', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['architecture', 'classic', 'decor', 'interior_design', 'niche', 'ornate', 'wall']",data/91b29f16-1745-41ce-998b-04a3b223c84f.png,0
3311,"{'id': 2, 'name': 'Textures'}","{'id': 175, 'name': 'cyber', 'type': {'id': 2, 'name': 'Textures'}}",,"['cyber', 'cyberpunk', 'neon', 'pixel', 'sign']",data/4d7b5048-3d8b-41de-befb-455bf848877e.jpg,0
3174,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['grass', 'meadow', 'nature', 'plant']",data/8e033138-9583-4465-95b3-9eddb6214f1e.png,1
2822,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['decor', 'interior', 'nature', 'plant', 'tree']",data/7eee1935-c15d-49f1-bcc8-5367461344de.png,1
1959,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2014', 'forum', 'lenexpo_hall', 'mapping', 'sberbank', 'spief']",data/639f2e3d-2752-4f03-8e20-8ed07e6ea7bc.png,0
542,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['building', 'high-contrast', 'industrial', 'natural_light', 'outdoor', 'red', 'road', 'sunset', 'urban']",data/d8f71b1f-fe89-4a6c-90df-5169a2f3210a.jpg,0
237,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['business_class', 'e-class', 'e-segment', 'general_motors', 'hardtop', 'pontiac', 'retro']",data/2439cefa-48b7-4e61-8b0a-e65856be6547.png,2
644,"{'id': 3, 'name': 'HDRI'}","{'id': 34, 'name': 'Other', 'type': {'id': 3, 'name': 'HDRI'}}",,"['fractal', 'medium_contrast', 'spiral', 'stripes', 'yellow']",data/4a3d50ed-79f6-4d61-a5a4-7c56bd6e385b.png,0
2690,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['moscow', 'nikolskaya', 'russia', 'street']",data/270f3b7d-7d86-4342-ae2c-9c851911fb2d.png,0
486,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['sedan', 's-segment', 'toyota']",data/095d9bca-dd42-4a8f-93e6-71051b530d17.png,2
1820,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['blast', 'charge', 'explosion', 'flash', 'smoke']",data/30ab0821-1b0a-4600-bb06-64b2cdcf95b7.jpg,0
2451,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 70, 'name': 'Furniture', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['bin', 'city', 'furniture', 'garbage', 'outdoor', 'recycle', 'rubbish', 'trash', 'urban']",data/4c7ff739-f06c-44c4-8d08-2beffd4c50e3.png,0
220,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['bmw', 'retro', 's-segment']",data/14a08847-57e2-4c42-b059-bcd128e20e51.png,2
1723,"{'id': 4, 'name': 'Footages'}","{'id': 36, 'name': 'Debris', 'type': {'id': 4, 'name': 'Footages'}}",,"['breaking', 'broken', 'crack', 'debris', 'falling', 'glass']",data/37bf78dc-6ec7-498a-9961-b2c914fd421b.jpg,0
1051,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'round', 'studios', 'warm']",data/7a3d719e-64c4-4a09-9404-3a6111a20871.jpg,0
807,"{'id': 3, 'name': 'HDRI'}","{'id': 34, 'name': 'Other', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cold', 'flares', 'lamps', 'medium_contrast', 'stains', 'studios']",data/127093f9-4f75-4040-b045-1f5a6e5a05df.png,0
2815,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['decor', 'interior', 'nature', 'plant', 'tree']",data/7090399d-a69d-43c6-86f8-e2eb86dbf861.png,1
232,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 147, 'name': 'Car Parts', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['car_parts', 'daimler_ag', 'engine', 'mercedes-amg', 'mersedes_benz', 'parts']",data/6e1654ce-92ab-488f-9ead-e88587db8823.png,0
2109,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 31, 'name': 'Kids HiRes', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['children', 'human', 'kids', 'pre-teen', 'scan', 'standing', 'tween']",data/79576d41-7dee-4a89-ae87-70ebd1bf0cf7.png,0
1672,"{'id': 4, 'name': 'Footages'}","{'id': 116, 'name': 'Dust', 'type': {'id': 4, 'name': 'Footages'}}",,"['breaking', 'crush', 'diffusion', 'dust', 'explosion', 'falling', 'wave']",data/019b8ba9-7532-4cfa-aeff-b4fc1767ecda.jpg,0
547,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cirrus_cloud', 'clouds', 'high-contrast', 'natural_light', 'nature', 'road', 'skies', 'sun', 'sunset', 'warm_light']",data/3fcb304a-d9b9-45f7-bee7-c381053466d5.jpg,0
1655,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['blaze', 'blust', 'burn', 'debris', 'explosion', 'fire', 'flame', 'splinters']",data/91edd291-83bd-4dac-877d-593d3351d40d.jpg,0
2973,"{'id': 1, 'name': '3D Models'}","{'id': 169, 'name': 'Music', 'type': {'id': 1, 'name': '3D Models'}}",,"['accordion', 'instrument', 'music', 'musical']",data/3b17b43a-908f-4a74-8c37-a6549d828c6a.png,0
2640,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['moscow', 'ostozhenka', 'russia', 'street']",data/67e95b8e-3684-4c9c-ad18-cac50ca327af.png,0
560,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['medium_contrast', 'morning/afternoon', 'outdoor', 'road', 'sun']",data/9ee0c19b-b89e-45cc-b430-1f9455faedd9.png,0
692,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cold', 'high-contrast', 'lamp', 'studio', 'umbrella']",data/e66ea339-bdf5-4039-afb0-b3e6dd7b82ef.png,0
3172,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['grass', 'meadow', 'nature', 'nettle', 'plants']",data/3991735e-b5d5-4679-8b5b-ceef8ec896c2.png,1
784,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cold', 'lamps', 'low_contrast', 'studios']",data/73536c4e-fa53-4534-80e3-7ba5b7543614.png,0
3040,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['jungle', 'leaf', 'outdoor', 'palm', 'plants', 'tree', 'tropic']",data/17b5c187-ff83-45be-a8c8-1e4d40e4c85f.png,1
2262,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 171, 'name': 'Sculpture', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['ancient', 'antique', 'aphrodite', 'bust', 'greek', 'museum', 'sculpture', 'statue', 'venus']",data/f618041b-dc52-4039-b5d5-e223209771c5.png,0
164,"{'id': 5, 'name': 'HUD'}","{'id': 43, 'name': 'Squares', 'type': {'id': 5, 'name': 'HUD'}}",,"['background', 'data', 'hud', 'interface', 'шурешки']",data/3936bd57-b5a3-4b07-8a8f-59880a256bb5.jpg,0
403,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['crossover', 'j-segment', 'nissan', 'off-road', 'suv', 'truck']",data/d0483072-f06e-4e17-b091-27699896bfe1.png,2
2252,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 171, 'name': 'Sculpture', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['ancient', 'archaeology', 'architecture', 'egypt', 'history', 'mythological', 'sculpture', 'statue', 'tomb']",data/174a3c26-487d-49c2-bba9-382a6f792305.png,0
